chipId,name,value
0,lane_to_serdes_map_fabric_lane241,rx481:tx480
0,lane_to_serdes_map_fabric_lane242,rx486:tx487
0,lane_to_serdes_map_fabric_lane243,rx487:tx486
0,lane_to_serdes_map_fabric_lane496,rx484:tx485
0,lane_to_serdes_map_fabric_lane497,rx485:tx484
0,lane_to_serdes_map_fabric_lane498,rx482:tx483
0,lane_to_serdes_map_fabric_lane499,rx483:tx482
0,lane_to_serdes_map_fabric_lane244,rx492:tx493
0,lane_to_serdes_map_fabric_lane245,rx493:tx492
0,lane_to_serdes_map_fabric_lane246,rx490:tx491
0,lane_to_serdes_map_fabric_lane247,rx491:tx490
0,lane_to_serdes_map_fabric_lane500,rx488:tx489
0,lane_to_serdes_map_fabric_lane501,rx489:tx488
0,lane_to_serdes_map_fabric_lane502,rx494:tx495
0,lane_to_serdes_map_fabric_lane503,rx495:tx494
0,lane_to_serdes_map_fabric_lane248,rx496:tx496
0,lane_to_serdes_map_fabric_lane249,rx497:tx497
0,lane_to_serdes_map_fabric_lane250,rx502:tx502
0,lane_to_serdes_map_fabric_lane251,rx503:tx503
0,lane_to_serdes_map_fabric_lane504,rx500:tx500
0,lane_to_serdes_map_fabric_lane505,rx501:tx501
0,lane_to_serdes_map_fabric_lane506,rx498:tx498
0,lane_to_serdes_map_fabric_lane507,rx499:tx499
0,lane_to_serdes_map_fabric_lane252,rx508:tx508
0,lane_to_serdes_map_fabric_lane253,rx509:tx509
0,lane_to_serdes_map_fabric_lane254,rx506:tx506
0,lane_to_serdes_map_fabric_lane255,rx507:tx507
0,lane_to_serdes_map_fabric_lane508,rx504:tx504
0,lane_to_serdes_map_fabric_lane509,rx505:tx505
0,lane_to_serdes_map_fabric_lane510,rx510:tx510
0,lane_to_serdes_map_fabric_lane511,rx511:tx511
1,lane_to_serdes_map_fabric_lane0,rx4:tx5
1,lane_to_serdes_map_fabric_lane1,rx5:tx4
1,lane_to_serdes_map_fabric_lane2,rx2:tx3
1,lane_to_serdes_map_fabric_lane3,rx3:tx2
1,lane_to_serdes_map_fabric_lane256,rx0:tx1
1,lane_to_serdes_map_fabric_lane257,rx1:tx0
1,lane_to_serdes_map_fabric_lane258,rx6:tx7
1,lane_to_serdes_map_fabric_lane259,rx7:tx6
1,lane_to_serdes_map_fabric_lane4,rx8:tx9
1,lane_to_serdes_map_fabric_lane5,rx9:tx8
1,lane_to_serdes_map_fabric_lane6,rx14:tx15
1,lane_to_serdes_map_fabric_lane7,rx15:tx14
1,lane_to_serdes_map_fabric_lane260,rx12:tx13
1,lane_to_serdes_map_fabric_lane261,rx13:tx12
1,lane_to_serdes_map_fabric_lane262,rx10:tx11
1,lane_to_serdes_map_fabric_lane263,rx11:tx10
1,lane_to_serdes_map_fabric_lane8,rx20:tx20
1,lane_to_serdes_map_fabric_lane9,rx21:tx21
1,lane_to_serdes_map_fabric_lane10,rx18:tx18
1,lane_to_serdes_map_fabric_lane11,rx19:tx19
1,lane_to_serdes_map_fabric_lane264,rx16:tx16
1,lane_to_serdes_map_fabric_lane265,rx17:tx17
1,lane_to_serdes_map_fabric_lane266,rx22:tx22
1,lane_to_serdes_map_fabric_lane267,rx23:tx23
1,lane_to_serdes_map_fabric_lane12,rx24:tx24
1,lane_to_serdes_map_fabric_lane13,rx25:tx25
1,lane_to_serdes_map_fabric_lane14,rx30:tx30
1,lane_to_serdes_map_fabric_lane15,rx31:tx31
1,lane_to_serdes_map_fabric_lane268,rx28:tx28
1,lane_to_serdes_map_fabric_lane269,rx29:tx29
1,lane_to_serdes_map_fabric_lane270,rx26:tx26
1,lane_to_serdes_map_fabric_lane271,rx27:tx27
1,lane_to_serdes_map_fabric_lane16,rx32:tx33
1,lane_to_serdes_map_fabric_lane17,rx33:tx34
1,lane_to_serdes_map_fabric_lane18,rx34:tx35
1,lane_to_serdes_map_fabric_lane19,rx35:tx32
1,lane_to_serdes_map_fabric_lane272,rx36:tx37
1,lane_to_serdes_map_fabric_lane273,rx37:tx38
1,lane_to_serdes_map_fabric_lane274,rx38:tx39
1,lane_to_serdes_map_fabric_lane275,rx39:tx36
1,lane_to_serdes_map_fabric_lane20,rx44:tx41
1,lane_to_serdes_map_fabric_lane21,rx45:tx42
1,lane_to_serdes_map_fabric_lane22,rx46:tx43
1,lane_to_serdes_map_fabric_lane23,rx47:tx40
1,lane_to_serdes_map_fabric_lane276,rx40:tx45
1,lane_to_serdes_map_fabric_lane277,rx41:tx46
1,lane_to_serdes_map_fabric_lane278,rx42:tx47
1,lane_to_serdes_map_fabric_lane279,rx43:tx44
1,lane_to_serdes_map_fabric_lane24,rx48:tx52
1,lane_to_serdes_map_fabric_lane25,rx49:tx53
1,lane_to_serdes_map_fabric_lane26,rx50:tx54
1,lane_to_serdes_map_fabric_lane27,rx51:tx55
1,lane_to_serdes_map_fabric_lane280,rx52:tx48
1,lane_to_serdes_map_fabric_lane281,rx53:tx49
1,lane_to_serdes_map_fabric_lane282,rx54:tx50
1,lane_to_serdes_map_fabric_lane283,rx55:tx51
1,lane_to_serdes_map_fabric_lane28,rx56:tx60
1,lane_to_serdes_map_fabric_lane29,rx57:tx61
1,lane_to_serdes_map_fabric_lane30,rx58:tx62
1,lane_to_serdes_map_fabric_lane31,rx59:tx63
1,lane_to_serdes_map_fabric_lane284,rx60:tx56
1,lane_to_serdes_map_fabric_lane285,rx61:tx57
1,lane_to_serdes_map_fabric_lane286,rx62:tx58
1,lane_to_serdes_map_fabric_lane287,rx63:tx59
1,lane_to_serdes_map_fabric_lane32,rx64:tx69
1,lane_to_serdes_map_fabric_lane33,rx65:tx70
1,lane_to_serdes_map_fabric_lane34,rx66:tx71
1,lane_to_serdes_map_fabric_lane35,rx67:tx68
1,lane_to_serdes_map_fabric_lane288,rx68:tx65
1,lane_to_serdes_map_fabric_lane289,rx69:tx66
1,lane_to_serdes_map_fabric_lane290,rx70:tx67
1,lane_to_serdes_map_fabric_lane291,rx71:tx64
1,lane_to_serdes_map_fabric_lane36,rx72:tx77
1,lane_to_serdes_map_fabric_lane37,rx73:tx78
1,lane_to_serdes_map_fabric_lane38,rx74:tx79
1,lane_to_serdes_map_fabric_lane39,rx75:tx76
1,lane_to_serdes_map_fabric_lane292,rx76:tx73
1,lane_to_serdes_map_fabric_lane293,rx77:tx74
1,lane_to_serdes_map_fabric_lane294,rx78:tx75
1,lane_to_serdes_map_fabric_lane295,rx79:tx72
1,lane_to_serdes_map_fabric_lane40,rx80:tx84
1,lane_to_serdes_map_fabric_lane41,rx81:tx85
1,lane_to_serdes_map_fabric_lane42,rx82:tx86
1,lane_to_serdes_map_fabric_lane43,rx83:tx87
1,lane_to_serdes_map_fabric_lane296,rx84:tx80
1,lane_to_serdes_map_fabric_lane297,rx85:tx81
1,lane_to_serdes_map_fabric_lane298,rx86:tx82
1,lane_to_serdes_map_fabric_lane299,rx87:tx83
1,lane_to_serdes_map_fabric_lane44,rx88:tx92
1,lane_to_serdes_map_fabric_lane45,rx89:tx93
1,lane_to_serdes_map_fabric_lane46,rx90:tx94
1,lane_to_serdes_map_fabric_lane47,rx91:tx95
1,lane_to_serdes_map_fabric_lane300,rx92:tx88
1,lane_to_serdes_map_fabric_lane301,rx93:tx89
1,lane_to_serdes_map_fabric_lane302,rx94:tx90
1,lane_to_serdes_map_fabric_lane303,rx95:tx91
1,lane_to_serdes_map_fabric_lane48,rx96:tx101
1,lane_to_serdes_map_fabric_lane49,rx97:tx102
1,lane_to_serdes_map_fabric_lane50,rx98:tx103
1,lane_to_serdes_map_fabric_lane51,rx99:tx100
1,lane_to_serdes_map_fabric_lane304,rx100:tx97
1,lane_to_serdes_map_fabric_lane305,rx101:tx98
1,lane_to_serdes_map_fabric_lane306,rx102:tx99
1,lane_to_serdes_map_fabric_lane307,rx103:tx96
1,lane_to_serdes_map_fabric_lane52,rx104:tx109
1,lane_to_serdes_map_fabric_lane53,rx105:tx110
1,lane_to_serdes_map_fabric_lane54,rx106:tx111
1,lane_to_serdes_map_fabric_lane55,rx107:tx108
1,lane_to_serdes_map_fabric_lane308,rx108:tx105
1,lane_to_serdes_map_fabric_lane309,rx109:tx106
1,lane_to_serdes_map_fabric_lane310,rx110:tx107
1,lane_to_serdes_map_fabric_lane311,rx111:tx104
1,lane_to_serdes_map_fabric_lane56,rx112:tx116
1,lane_to_serdes_map_fabric_lane57,rx113:tx117
1,lane_to_serdes_map_fabric_lane58,rx114:tx118
1,lane_to_serdes_map_fabric_lane59,rx115:tx119
1,lane_to_serdes_map_fabric_lane312,rx116:tx112
1,lane_to_serdes_map_fabric_lane313,rx117:tx113
1,lane_to_serdes_map_fabric_lane314,rx118:tx114
1,lane_to_serdes_map_fabric_lane315,rx119:tx115
1,lane_to_serdes_map_fabric_lane60,rx120:tx124
1,lane_to_serdes_map_fabric_lane61,rx121:tx125
1,lane_to_serdes_map_fabric_lane62,rx122:tx126
1,lane_to_serdes_map_fabric_lane63,rx123:tx127
1,lane_to_serdes_map_fabric_lane316,rx124:tx120
1,lane_to_serdes_map_fabric_lane317,rx125:tx121
1,lane_to_serdes_map_fabric_lane318,rx126:tx122
1,lane_to_serdes_map_fabric_lane319,rx127:tx123
1,lane_to_serdes_map_fabric_lane64,rx128:tx133
1,lane_to_serdes_map_fabric_lane65,rx129:tx134
1,lane_to_serdes_map_fabric_lane66,rx130:tx135
1,lane_to_serdes_map_fabric_lane67,rx131:tx132
1,lane_to_serdes_map_fabric_lane320,rx132:tx129
1,lane_to_serdes_map_fabric_lane321,rx133:tx130
1,lane_to_serdes_map_fabric_lane322,rx134:tx131
1,lane_to_serdes_map_fabric_lane323,rx135:tx128
1,lane_to_serdes_map_fabric_lane68,rx136:tx141
1,lane_to_serdes_map_fabric_lane69,rx137:tx142
1,lane_to_serdes_map_fabric_lane70,rx138:tx143
1,lane_to_serdes_map_fabric_lane71,rx139:tx140
1,lane_to_serdes_map_fabric_lane324,rx140:tx137
1,lane_to_serdes_map_fabric_lane325,rx141:tx138
1,lane_to_serdes_map_fabric_lane326,rx142:tx139
1,lane_to_serdes_map_fabric_lane327,rx143:tx136
1,lane_to_serdes_map_fabric_lane72,rx144:tx148
1,lane_to_serdes_map_fabric_lane73,rx145:tx149
1,lane_to_serdes_map_fabric_lane74,rx146:tx150
1,lane_to_serdes_map_fabric_lane75,rx147:tx151
1,lane_to_serdes_map_fabric_lane328,rx148:tx144
1,lane_to_serdes_map_fabric_lane329,rx149:tx145
1,lane_to_serdes_map_fabric_lane330,rx150:tx146
1,lane_to_serdes_map_fabric_lane331,rx151:tx147
1,lane_to_serdes_map_fabric_lane76,rx152:tx156
1,lane_to_serdes_map_fabric_lane77,rx153:tx157
1,lane_to_serdes_map_fabric_lane78,rx154:tx158
1,lane_to_serdes_map_fabric_lane79,rx155:tx159
1,lane_to_serdes_map_fabric_lane332,rx156:tx152
1,lane_to_serdes_map_fabric_lane333,rx157:tx153
1,lane_to_serdes_map_fabric_lane334,rx158:tx154
1,lane_to_serdes_map_fabric_lane335,rx159:tx155
1,lane_to_serdes_map_fabric_lane80,rx160:tx165
1,lane_to_serdes_map_fabric_lane81,rx161:tx166
1,lane_to_serdes_map_fabric_lane82,rx162:tx167
1,lane_to_serdes_map_fabric_lane83,rx163:tx164
1,lane_to_serdes_map_fabric_lane336,rx164:tx161
1,lane_to_serdes_map_fabric_lane337,rx165:tx162
1,lane_to_serdes_map_fabric_lane338,rx166:tx163
1,lane_to_serdes_map_fabric_lane339,rx167:tx160
1,lane_to_serdes_map_fabric_lane84,rx168:tx173
1,lane_to_serdes_map_fabric_lane85,rx169:tx174
1,lane_to_serdes_map_fabric_lane86,rx170:tx175
1,lane_to_serdes_map_fabric_lane87,rx171:tx172
1,lane_to_serdes_map_fabric_lane340,rx172:tx169
1,lane_to_serdes_map_fabric_lane341,rx173:tx170
1,lane_to_serdes_map_fabric_lane342,rx174:tx171
1,lane_to_serdes_map_fabric_lane343,rx175:tx168
1,lane_to_serdes_map_fabric_lane88,rx176:tx180
1,lane_to_serdes_map_fabric_lane89,rx177:tx181
1,lane_to_serdes_map_fabric_lane90,rx178:tx182
1,lane_to_serdes_map_fabric_lane91,rx179:tx183
1,lane_to_serdes_map_fabric_lane344,rx180:tx176
1,lane_to_serdes_map_fabric_lane345,rx181:tx177
1,lane_to_serdes_map_fabric_lane346,rx182:tx178
1,lane_to_serdes_map_fabric_lane347,rx183:tx179
1,lane_to_serdes_map_fabric_lane92,rx184:tx188
1,lane_to_serdes_map_fabric_lane93,rx185:tx189
1,lane_to_serdes_map_fabric_lane94,rx186:tx190
1,lane_to_serdes_map_fabric_lane95,rx187:tx191
1,lane_to_serdes_map_fabric_lane348,rx188:tx184
1,lane_to_serdes_map_fabric_lane349,rx189:tx185
1,lane_to_serdes_map_fabric_lane350,rx190:tx186
1,lane_to_serdes_map_fabric_lane351,rx191:tx187
1,lane_to_serdes_map_fabric_lane96,rx192:tx197
1,lane_to_serdes_map_fabric_lane97,rx193:tx198
1,lane_to_serdes_map_fabric_lane98,rx194:tx199
1,lane_to_serdes_map_fabric_lane99,rx195:tx196
1,lane_to_serdes_map_fabric_lane352,rx196:tx193
1,lane_to_serdes_map_fabric_lane353,rx197:tx194
1,lane_to_serdes_map_fabric_lane354,rx198:tx195
1,lane_to_serdes_map_fabric_lane355,rx199:tx192
1,lane_to_serdes_map_fabric_lane100,rx200:tx205
1,lane_to_serdes_map_fabric_lane101,rx201:tx206
1,lane_to_serdes_map_fabric_lane102,rx202:tx207
1,lane_to_serdes_map_fabric_lane103,rx203:tx204
1,lane_to_serdes_map_fabric_lane356,rx204:tx201
1,lane_to_serdes_map_fabric_lane357,rx205:tx202
1,lane_to_serdes_map_fabric_lane358,rx206:tx203
1,lane_to_serdes_map_fabric_lane359,rx207:tx200
1,lane_to_serdes_map_fabric_lane104,rx208:tx212
1,lane_to_serdes_map_fabric_lane105,rx209:tx213
1,lane_to_serdes_map_fabric_lane106,rx210:tx214
1,lane_to_serdes_map_fabric_lane107,rx211:tx215
1,lane_to_serdes_map_fabric_lane360,rx212:tx208
1,lane_to_serdes_map_fabric_lane361,rx213:tx209
1,lane_to_serdes_map_fabric_lane362,rx214:tx210
1,lane_to_serdes_map_fabric_lane363,rx215:tx211
1,lane_to_serdes_map_fabric_lane108,rx216:tx220
1,lane_to_serdes_map_fabric_lane109,rx217:tx221
1,lane_to_serdes_map_fabric_lane110,rx218:tx222
1,lane_to_serdes_map_fabric_lane111,rx219:tx223
1,lane_to_serdes_map_fabric_lane364,rx220:tx216
1,lane_to_serdes_map_fabric_lane365,rx221:tx217
1,lane_to_serdes_map_fabric_lane366,rx222:tx218
1,lane_to_serdes_map_fabric_lane367,rx223:tx219
1,lane_to_serdes_map_fabric_lane112,rx228:tx229
1,lane_to_serdes_map_fabric_lane113,rx229:tx228
1,lane_to_serdes_map_fabric_lane114,rx226:tx227
1,lane_to_serdes_map_fabric_lane115,rx227:tx226
1,lane_to_serdes_map_fabric_lane368,rx224:tx225
1,lane_to_serdes_map_fabric_lane369,rx225:tx224
1,lane_to_serdes_map_fabric_lane370,rx230:tx231
1,lane_to_serdes_map_fabric_lane371,rx231:tx230
1,lane_to_serdes_map_fabric_lane116,rx232:tx233
1,lane_to_serdes_map_fabric_lane117,rx233:tx232
1,lane_to_serdes_map_fabric_lane118,rx238:tx239
1,lane_to_serdes_map_fabric_lane119,rx239:tx238
1,lane_to_serdes_map_fabric_lane372,rx236:tx237
1,lane_to_serdes_map_fabric_lane373,rx237:tx236
1,lane_to_serdes_map_fabric_lane374,rx234:tx235
1,lane_to_serdes_map_fabric_lane375,rx235:tx234
1,lane_to_serdes_map_fabric_lane120,rx244:tx244
1,lane_to_serdes_map_fabric_lane121,rx245:tx245
1,lane_to_serdes_map_fabric_lane122,rx242:tx242
1,lane_to_serdes_map_fabric_lane123,rx243:tx243
1,lane_to_serdes_map_fabric_lane376,rx240:tx240
1,lane_to_serdes_map_fabric_lane377,rx241:tx241
1,lane_to_serdes_map_fabric_lane378,rx246:tx246
1,lane_to_serdes_map_fabric_lane379,rx247:tx247
1,lane_to_serdes_map_fabric_lane124,rx248:tx248
1,lane_to_serdes_map_fabric_lane125,rx249:tx249
1,lane_to_serdes_map_fabric_lane126,rx254:tx254
1,lane_to_serdes_map_fabric_lane127,rx255:tx255
1,lane_to_serdes_map_fabric_lane380,rx252:tx252
1,lane_to_serdes_map_fabric_lane381,rx253:tx253
1,lane_to_serdes_map_fabric_lane382,rx250:tx250
1,lane_to_serdes_map_fabric_lane383,rx251:tx251
1,lane_to_serdes_map_fabric_lane128,rx260:tx261
1,lane_to_serdes_map_fabric_lane129,rx261:tx260
1,lane_to_serdes_map_fabric_lane130,rx258:tx259
1,lane_to_serdes_map_fabric_lane131,rx259:tx258
1,lane_to_serdes_map_fabric_lane384,rx256:tx257
1,lane_to_serdes_map_fabric_lane385,rx257:tx256
1,lane_to_serdes_map_fabric_lane386,rx262:tx263
1,lane_to_serdes_map_fabric_lane387,rx263:tx262
1,lane_to_serdes_map_fabric_lane132,rx264:tx265
1,lane_to_serdes_map_fabric_lane133,rx265:tx264
1,lane_to_serdes_map_fabric_lane134,rx270:tx271
1,lane_to_serdes_map_fabric_lane135,rx271:tx270
1,lane_to_serdes_map_fabric_lane388,rx268:tx269
1,lane_to_serdes_map_fabric_lane389,rx269:tx268
1,lane_to_serdes_map_fabric_lane390,rx266:tx267
1,lane_to_serdes_map_fabric_lane391,rx267:tx266
1,lane_to_serdes_map_fabric_lane136,rx276:tx276
1,lane_to_serdes_map_fabric_lane137,rx277:tx277
1,lane_to_serdes_map_fabric_lane138,rx274:tx274
1,lane_to_serdes_map_fabric_lane139,rx275:tx275
1,lane_to_serdes_map_fabric_lane392,rx272:tx272
1,lane_to_serdes_map_fabric_lane393,rx273:tx273
1,lane_to_serdes_map_fabric_lane394,rx278:tx278
1,lane_to_serdes_map_fabric_lane395,rx279:tx279
1,lane_to_serdes_map_fabric_lane140,rx280:tx280
1,lane_to_serdes_map_fabric_lane141,rx281:tx281
1,lane_to_serdes_map_fabric_lane142,rx286:tx286
1,lane_to_serdes_map_fabric_lane143,rx287:tx287
1,lane_to_serdes_map_fabric_lane396,rx284:tx284
1,lane_to_serdes_map_fabric_lane397,rx285:tx285
1,lane_to_serdes_map_fabric_lane398,rx282:tx282
1,lane_to_serdes_map_fabric_lane399,rx283:tx283
1,lane_to_serdes_map_fabric_lane144,rx288:tx293
1,lane_to_serdes_map_fabric_lane145,rx289:tx294
1,lane_to_serdes_map_fabric_lane146,rx290:tx295
1,lane_to_serdes_map_fabric_lane147,rx291:tx292
1,lane_to_serdes_map_fabric_lane400,rx292:tx289
1,lane_to_serdes_map_fabric_lane401,rx293:tx290
1,lane_to_serdes_map_fabric_lane402,rx294:tx291
1,lane_to_serdes_map_fabric_lane403,rx295:tx288
1,lane_to_serdes_map_fabric_lane148,rx296:tx301
1,lane_to_serdes_map_fabric_lane149,rx297:tx302
1,lane_to_serdes_map_fabric_lane150,rx298:tx303
1,lane_to_serdes_map_fabric_lane151,rx299:tx300
1,lane_to_serdes_map_fabric_lane404,rx300:tx297
1,lane_to_serdes_map_fabric_lane405,rx301:tx298
1,lane_to_serdes_map_fabric_lane406,rx302:tx299
1,lane_to_serdes_map_fabric_lane407,rx303:tx296
1,lane_to_serdes_map_fabric_lane152,rx304:tx308
1,lane_to_serdes_map_fabric_lane153,rx305:tx309
1,lane_to_serdes_map_fabric_lane154,rx306:tx310
1,lane_to_serdes_map_fabric_lane155,rx307:tx311
1,lane_to_serdes_map_fabric_lane408,rx308:tx304
1,lane_to_serdes_map_fabric_lane409,rx309:tx305
1,lane_to_serdes_map_fabric_lane410,rx310:tx306
1,lane_to_serdes_map_fabric_lane411,rx311:tx307
1,lane_to_serdes_map_fabric_lane156,rx312:tx316
1,lane_to_serdes_map_fabric_lane157,rx313:tx317
1,lane_to_serdes_map_fabric_lane158,rx314:tx318
1,lane_to_serdes_map_fabric_lane159,rx315:tx319
1,lane_to_serdes_map_fabric_lane412,rx316:tx312
1,lane_to_serdes_map_fabric_lane413,rx317:tx313
1,lane_to_serdes_map_fabric_lane414,rx318:tx314
1,lane_to_serdes_map_fabric_lane415,rx319:tx315
1,lane_to_serdes_map_fabric_lane160,rx320:tx325
1,lane_to_serdes_map_fabric_lane161,rx321:tx326
1,lane_to_serdes_map_fabric_lane162,rx322:tx327
1,lane_to_serdes_map_fabric_lane163,rx323:tx324
1,lane_to_serdes_map_fabric_lane416,rx324:tx321
1,lane_to_serdes_map_fabric_lane417,rx325:tx322
1,lane_to_serdes_map_fabric_lane418,rx326:tx323
1,lane_to_serdes_map_fabric_lane419,rx327:tx320
1,lane_to_serdes_map_fabric_lane164,rx328:tx333
1,lane_to_serdes_map_fabric_lane165,rx329:tx334
1,lane_to_serdes_map_fabric_lane166,rx330:tx335
1,lane_to_serdes_map_fabric_lane167,rx331:tx332
1,lane_to_serdes_map_fabric_lane420,rx332:tx329
1,lane_to_serdes_map_fabric_lane421,rx333:tx330
1,lane_to_serdes_map_fabric_lane422,rx334:tx331
1,lane_to_serdes_map_fabric_lane423,rx335:tx328
1,lane_to_serdes_map_fabric_lane168,rx336:tx340
1,lane_to_serdes_map_fabric_lane169,rx337:tx341
1,lane_to_serdes_map_fabric_lane170,rx338:tx342
1,lane_to_serdes_map_fabric_lane171,rx339:tx343
1,lane_to_serdes_map_fabric_lane424,rx340:tx336
1,lane_to_serdes_map_fabric_lane425,rx341:tx337
1,lane_to_serdes_map_fabric_lane426,rx342:tx338
1,lane_to_serdes_map_fabric_lane427,rx343:tx339
1,lane_to_serdes_map_fabric_lane172,rx344:tx348
1,lane_to_serdes_map_fabric_lane173,rx345:tx349
1,lane_to_serdes_map_fabric_lane174,rx346:tx350
1,lane_to_serdes_map_fabric_lane175,rx347:tx351
1,lane_to_serdes_map_fabric_lane428,rx348:tx344
1,lane_to_serdes_map_fabric_lane429,rx349:tx345
1,lane_to_serdes_map_fabric_lane430,rx350:tx346
1,lane_to_serdes_map_fabric_lane431,rx351:tx347
1,lane_to_serdes_map_fabric_lane176,rx352:tx357
1,lane_to_serdes_map_fabric_lane177,rx353:tx358
1,lane_to_serdes_map_fabric_lane178,rx354:tx359
1,lane_to_serdes_map_fabric_lane179,rx355:tx356
1,lane_to_serdes_map_fabric_lane432,rx356:tx353
1,lane_to_serdes_map_fabric_lane433,rx357:tx354
1,lane_to_serdes_map_fabric_lane434,rx358:tx355
1,lane_to_serdes_map_fabric_lane435,rx359:tx352
1,lane_to_serdes_map_fabric_lane180,rx360:tx365
1,lane_to_serdes_map_fabric_lane181,rx361:tx366
1,lane_to_serdes_map_fabric_lane182,rx362:tx367
1,lane_to_serdes_map_fabric_lane183,rx363:tx364
1,lane_to_serdes_map_fabric_lane436,rx364:tx361
1,lane_to_serdes_map_fabric_lane437,rx365:tx362
1,lane_to_serdes_map_fabric_lane438,rx366:tx363
1,lane_to_serdes_map_fabric_lane439,rx367:tx360
1,lane_to_serdes_map_fabric_lane184,rx368:tx372
1,lane_to_serdes_map_fabric_lane185,rx369:tx373
1,lane_to_serdes_map_fabric_lane186,rx370:tx374
1,lane_to_serdes_map_fabric_lane187,rx371:tx375
1,lane_to_serdes_map_fabric_lane440,rx372:tx368
1,lane_to_serdes_map_fabric_lane441,rx373:tx369
1,lane_to_serdes_map_fabric_lane442,rx374:tx370
1,lane_to_serdes_map_fabric_lane443,rx375:tx371
1,lane_to_serdes_map_fabric_lane188,rx376:tx380
1,lane_to_serdes_map_fabric_lane189,rx377:tx381
1,lane_to_serdes_map_fabric_lane190,rx378:tx382
1,lane_to_serdes_map_fabric_lane191,rx379:tx383
1,lane_to_serdes_map_fabric_lane444,rx380:tx376
1,lane_to_serdes_map_fabric_lane445,rx381:tx377
1,lane_to_serdes_map_fabric_lane446,rx382:tx378
1,lane_to_serdes_map_fabric_lane447,rx383:tx379
1,lane_to_serdes_map_fabric_lane192,rx384:tx389
1,lane_to_serdes_map_fabric_lane193,rx385:tx390
1,lane_to_serdes_map_fabric_lane194,rx386:tx391
1,lane_to_serdes_map_fabric_lane195,rx387:tx388
1,lane_to_serdes_map_fabric_lane448,rx388:tx385
1,lane_to_serdes_map_fabric_lane449,rx389:tx386
1,lane_to_serdes_map_fabric_lane450,rx390:tx387
1,lane_to_serdes_map_fabric_lane451,rx391:tx384
1,lane_to_serdes_map_fabric_lane196,rx392:tx397
1,lane_to_serdes_map_fabric_lane197,rx393:tx398
1,lane_to_serdes_map_fabric_lane198,rx394:tx399
1,lane_to_serdes_map_fabric_lane199,rx395:tx396
1,lane_to_serdes_map_fabric_lane452,rx396:tx393
1,lane_to_serdes_map_fabric_lane453,rx397:tx394
1,lane_to_serdes_map_fabric_lane454,rx398:tx395
1,lane_to_serdes_map_fabric_lane455,rx399:tx392
1,lane_to_serdes_map_fabric_lane200,rx400:tx404
1,lane_to_serdes_map_fabric_lane201,rx401:tx405
1,lane_to_serdes_map_fabric_lane202,rx402:tx406
1,lane_to_serdes_map_fabric_lane203,rx403:tx407
1,lane_to_serdes_map_fabric_lane456,rx404:tx400
1,lane_to_serdes_map_fabric_lane457,rx405:tx401
1,lane_to_serdes_map_fabric_lane458,rx406:tx402
1,lane_to_serdes_map_fabric_lane459,rx407:tx403
1,lane_to_serdes_map_fabric_lane204,rx408:tx412
1,lane_to_serdes_map_fabric_lane205,rx409:tx413
1,lane_to_serdes_map_fabric_lane206,rx410:tx414
1,lane_to_serdes_map_fabric_lane207,rx411:tx415
1,lane_to_serdes_map_fabric_lane460,rx412:tx408
1,lane_to_serdes_map_fabric_lane461,rx413:tx409
1,lane_to_serdes_map_fabric_lane462,rx414:tx410
1,lane_to_serdes_map_fabric_lane463,rx415:tx411
1,lane_to_serdes_map_fabric_lane208,rx416:tx421
1,lane_to_serdes_map_fabric_lane209,rx417:tx422
1,lane_to_serdes_map_fabric_lane210,rx418:tx423
1,lane_to_serdes_map_fabric_lane211,rx419:tx420
1,lane_to_serdes_map_fabric_lane464,rx420:tx417
1,lane_to_serdes_map_fabric_lane465,rx421:tx418
1,lane_to_serdes_map_fabric_lane466,rx422:tx419
1,lane_to_serdes_map_fabric_lane467,rx423:tx416
1,lane_to_serdes_map_fabric_lane212,rx424:tx429
1,lane_to_serdes_map_fabric_lane213,rx425:tx430
1,lane_to_serdes_map_fabric_lane214,rx426:tx431
1,lane_to_serdes_map_fabric_lane215,rx427:tx428
1,lane_to_serdes_map_fabric_lane468,rx428:tx425
1,lane_to_serdes_map_fabric_lane469,rx429:tx426
1,lane_to_serdes_map_fabric_lane470,rx430:tx427
1,lane_to_serdes_map_fabric_lane471,rx431:tx424
1,lane_to_serdes_map_fabric_lane216,rx432:tx436
1,lane_to_serdes_map_fabric_lane217,rx433:tx437
1,lane_to_serdes_map_fabric_lane218,rx434:tx438
1,lane_to_serdes_map_fabric_lane219,rx435:tx439
1,lane_to_serdes_map_fabric_lane472,rx436:tx432
1,lane_to_serdes_map_fabric_lane473,rx437:tx433
1,lane_to_serdes_map_fabric_lane474,rx438:tx434
1,lane_to_serdes_map_fabric_lane475,rx439:tx435
1,lane_to_serdes_map_fabric_lane220,rx440:tx444
1,lane_to_serdes_map_fabric_lane221,rx441:tx445
1,lane_to_serdes_map_fabric_lane222,rx442:tx446
1,lane_to_serdes_map_fabric_lane223,rx443:tx447
1,lane_to_serdes_map_fabric_lane476,rx444:tx440
1,lane_to_serdes_map_fabric_lane477,rx445:tx441
1,lane_to_serdes_map_fabric_lane478,rx446:tx442
1,lane_to_serdes_map_fabric_lane479,rx447:tx443
1,lane_to_serdes_map_fabric_lane224,rx448:tx453
1,lane_to_serdes_map_fabric_lane225,rx449:tx454
1,lane_to_serdes_map_fabric_lane226,rx450:tx455
