1,1,NPU,55,R3_FE,3,7,7,N,N,1,23,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,8,R3_FE,3,7,7,N,N,1,23,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,55,R3_FE,7,3,3,N,N,1,23,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,8,R3_FE,7,3,3,N,N,1,23,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,54,R3_FE,3,7,7,N,N,1,23,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,9,R3_FE,3,7,7,N,N,1,23,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,54,R3_FE,7,3,3,N,N,1,23,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,9,R3_FE,7,3,3,N,N,1,23,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,53,R3_FE,3,7,7,N,N,1,24,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,10,R3_FE,3,7,7,N,N,1,24,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,53,R3_FE,7,3,3,N,N,1,24,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,10,R3_FE,7,3,3,N,N,1,24,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,52,R3_FE,3,7,7,N,N,1,24,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,11,R3_FE,3,7,7,N,N,1,24,TRANSCEIVER,0,OSFP,5,5,5,N,N
1,1,NPU,52,R3_FE,7,3,3,N,N,1,24,TRANSCEIVER,0,OSFP,6,6,6,N,N
1,0,NPU,11,R3_FE,7,3,3,N,N,1,24,TRANSCEIVER,0,OSFP,7,7,7,N,N
1,1,NPU,51,R3_FE,4,4,4,N,N,1,25,TRANSCEIVER,0,OSFP,0,0,0,N,N
1,0,NPU,12,R3_FE,4,4,4,N,N,1,25,TRANSCEIVER,0,OSFP,1,1,1,N,N
1,1,NPU,51,R3_FE,0,0,0,N,N,1,25,TRANSCEIVER,0,OSFP,2,2,2,N,N
1,0,NPU,12,R3_FE,0,0,0,N,N,1,25,TRANSCEIVER,0,OSFP,3,3,3,N,N
1,1,NPU,50,R3_FE,4,4,4,N,N,1,25,TRANSCEIVER,0,OSFP,4,4,4,N,N
1,0,NPU,13,R3_FE,4,4,4,N,N,1,25,TRANSCEIVER,0,OSFP,5,5,5,N,N
