rsw021.p001.f01.eag6::bmc.uptime,291071.6,"Sun, 14 Apr 24 16:45:00 -0700",1713138300
rsw021.p001.f01.eag6::bmc.uptime,291971.6,"Sun, 14 Apr 24 17:00:00 -0700",1713139200
rsw021.p001.f01.eag6::bmc.uptime,292871.8,"Sun, 14 Apr 24 17:15:00 -0700",1713140100
rsw021.p001.f01.eag6::bmc.uptime,293771.6,"Sun, 14 Apr 24 17:30:00 -0700",1713141000
rsw021.p001.f01.eag6::bmc.uptime,294673.6,"Sun, 14 Apr 24 17:45:00 -0700",1713141900
rsw021.p001.f01.eag6::bmc.uptime,295571.8,"Sun, 14 Apr 24 18:00:00 -0700",1713142800
rsw021.p001.f01.eag6::bmc.uptime,296472.8,"Sun, 14 Apr 24 18:15:00 -0700",1713143700
rsw021.p001.f01.eag6::bmc.uptime,297373.2,"Sun, 14 Apr 24 18:30:00 -0700",1713144600
rsw021.p001.f01.eag6::bmc.uptime,298273.4,"Sun, 14 Apr 24 18:45:00 -0700",1713145500
rsw021.p001.f01.eag6::bmc.uptime,299172,"Sun, 14 Apr 24 19:00:00 -0700",1713146400
rsw021.p001.f01.eag6::bmc.uptime,300071.8,"Sun, 14 Apr 24 19:15:00 -0700",1713147300
rsw021.p001.f01.eag6::bmc.uptime,300971.6,"Sun, 14 Apr 24 19:30:00 -0700",1713148200
rsw021.p001.f01.eag6::bmc.uptime,301872,"Sun, 14 Apr 24 19:45:00 -0700",1713149100
rsw021.p001.f01.eag6::bmc.uptime,302772.6,"Sun, 14 Apr 24 20:00:00 -0700",1713150000
rsw021.p001.f01.eag6::bmc.uptime,303671.8,"Sun, 14 Apr 24 20:15:00 -0700",1713150900
rsw021.p001.f01.eag6::bmc.uptime,304572.8,"Sun, 14 Apr 24 20:30:00 -0700",1713151800
rsw021.p001.f01.eag6::bmc.uptime,305473,"Sun, 14 Apr 24 20:45:00 -0700",1713152700
rsw021.p001.f01.eag6::bmc.uptime,306373.2,"Sun, 14 Apr 24 21:00:00 -0700",1713153600
rsw021.p001.f01.eag6::bmc.uptime,307272,"Sun, 14 Apr 24 21:15:00 -0700",1713154500
rsw021.p001.f01.eag6::bmc.uptime,308172,"Sun, 14 Apr 24 21:30:00 -0700",1713155400
rsw021.p001.f01.eag6::bmc.uptime,309071.8,"Sun, 14 Apr 24 21:45:00 -0700",1713156300
rsw021.p001.f01.eag6::bmc.uptime,309973.4,"Sun, 14 Apr 24 22:00:00 -0700",1713157200
rsw021.p001.f01.eag6::bmc.uptime,310872.6,"Sun, 14 Apr 24 22:15:00 -0700",1713158100
rsw021.p001.f01.eag6::bmc.uptime,311773,"Sun, 14 Apr 24 22:30:00 -0700",1713159000
rsw021.p001.f01.eag6::bmc.uptime,312673.4,"Sun, 14 Apr 24 22:45:00 -0700",1713159900
rsw021.p001.f01.eag6::bmc.uptime,313572.6,"Sun, 14 Apr 24 23:00:00 -0700",1713160800
rsw021.p001.f01.eag6::bmc.uptime,314471.8,"Sun, 14 Apr 24 23:15:00 -0700",1713161700
rsw021.p001.f01.eag6::bmc.uptime,315372.2,"Sun, 14 Apr 24 23:30:00 -0700",1713162600
rsw021.p001.f01.eag6::bmc.uptime,316272.8,"Sun, 14 Apr 24 23:45:00 -0700",1713163500
rsw021.p001.f01.eag6::bmc.uptime,317173.2,"Mon, 15 Apr 24 00:00:00 -0700",1713164400
rsw021.p001.f01.eag6::bmc.uptime,318073.2,"Mon, 15 Apr 24 00:15:00 -0700",1713165300
rsw021.p001.f01.eag6::bmc.uptime,318972.4,"Mon, 15 Apr 24 00:30:00 -0700",1713166200
rsw021.p001.f01.eag6::bmc.uptime,319871.6,"Mon, 15 Apr 24 00:45:00 -0700",1713167100
rsw021.p001.f01.eag6::bmc.uptime,320773.2,"Mon, 15 Apr 24 01:00:00 -0700",1713168000
rsw021.p001.f01.eag6::bmc.uptime,321671.6,"Mon, 15 Apr 24 01:15:00 -0700",1713168900
rsw021.p001.f01.eag6::bmc.uptime,322572,"Mon, 15 Apr 24 01:30:00 -0700",1713169800
rsw021.p001.f01.eag6::bmc.uptime,323472.4,"Mon, 15 Apr 24 01:45:00 -0700",1713170700
rsw021.p001.f01.eag6::bmc.uptime,324372,"Mon, 15 Apr 24 02:00:00 -0700",1713171600
rsw021.p001.f01.eag6::bmc.uptime,325274.4,"Mon, 15 Apr 24 02:15:00 -0700",1713172500
rsw021.p001.f01.eag6::bmc.uptime,326172.2,"Mon, 15 Apr 24 02:30:00 -0700",1713173400
rsw021.p001.f01.eag6::bmc.uptime,327072,"Mon, 15 Apr 24 02:45:00 -0700",1713174300
rsw021.p001.f01.eag6::bmc.uptime,327972,"Mon, 15 Apr 24 03:00:00 -0700",1713175200
rsw021.p001.f01.eag6::bmc.uptime,328873.2,"Mon, 15 Apr 24 03:15:00 -0700",1713176100
rsw021.p001.f01.eag6::bmc.uptime,329772,"Mon, 15 Apr 24 03:30:00 -0700",1713177000
rsw021.p001.f01.eag6::bmc.uptime,330672,"Mon, 15 Apr 24 03:45:00 -0700",1713177900
rsw021.p001.f01.eag6::bmc.uptime,331572,"Mon, 15 Apr 24 04:00:00 -0700",1713178800
rsw021.p001.f01.eag6::bmc.uptime,332472,"Mon, 15 Apr 24 04:15:00 -0700",1713179700
rsw021.p001.f01.eag6::bmc.uptime,333372,"Mon, 15 Apr 24 04:30:00 -0700",1713180600
